1.8352909,3.3659525,-2.2890456,1.1124681,-5.2752886,-1.726257,0.4336797
1.7892486,3.3664892,-2.2899685,1.1140705,-5.219762,-1.7310536,0.47375932
1.8471211,3.375465,-2.2164495,1.0473573,-5.2014775,-1.7466954,0.36390406
1.8899071,3.3692265,-2.2676518,1.1026071,-5.1337633,-1.7303247,0.45805722
1.9355967,3.370047,-2.2814164,1.119868,-5.133072,-1.7371714,0.6243866
1.9296224,3.3735468,-2.334556,1.1865689,-5.212347,-1.6807224,0.7860056
1.9455909,3.3647504,-2.295978,1.1447291,-5.1831927,-1.6461314,0.83672696
1.934194,3.3675227,-2.3379042,1.1870171,-5.168256,-1.7160314,0.8132379
1.9154617,3.363193,-2.3433614,1.1835073,-5.214707,-1.6981812,0.84561354
1.9326177,3.3637967,-2.3013198,1.1355942,-5.2839274,-1.734742,0.74851173
1.9953481,3.3624654,-2.3021755,1.1430877,-5.2598505,-1.7708081,0.86668515
1.9829949,3.368177,-2.239714,1.080262,-5.239272,-1.8187349,0.6933625
2.0372677,3.3525429,-2.189649,1.020161,-5.285617,-1.8920991,0.5549709
2.0051963,3.3546097,-2.1464577,0.9741798,-5.2993355,-1.8365114,0.52073324
2.049909,3.3565767,-2.140684,0.9773479,-5.351481,-1.8500037,0.41852933
2.0351698,3.3569212,-2.0986598,0.9218709,-5.399295,-1.789421,0.57048154
2.0130253,3.3564541,-2.069026,0.9173089,-5.384471,-1.7546613,0.6257455
2.022258,3.3472502,-1.98278,0.8305202,-5.524533,-1.8287864,0.6189183
2.0356798,3.3492985,-1.9324027,0.76663417,-5.6724668,-1.8707405,0.5962843
1.951174,3.349453,-1.9856026,0.8318591,-5.586914,-1.8495333,0.78864324
1.933505,3.352632,-1.9739106,0.8289341,-5.5028634,-1.8231663,0.7580012
1.9685153,3.3413217,-1.8871595,0.7207664,-5.5175796,-1.8219056,0.7009359
1.974163,3.329583,-1.902687,0.71944076,-5.474792,-1.798736,0.7210641
1.9369688,3.3223374,-1.8286471,0.6371013,-5.4664435,-1.8862563,0.6479256
1.93612,3.331964,-1.8314552,0.6441335,-5.430828,-1.8999176,0.6286937
1.9195586,3.330314,-1.8278859,0.63602185,-5.422881,-1.8448699,0.69814944
1.9482026,3.3323696,-1.9158741,0.7304329,-5.435066,-1.7242888,0.8478765
1.9320292,3.3390813,-1.9489565,0.7738181,-5.363398,-1.6660562,0.8364365
1.8736771,3.3426843,-1.900891,0.7260204,-5.4282293,-1.7110541,0.608046
1.8412752,3.3445687,-1.8744565,0.69574535,-5.4764533,-1.7307034,0.6908841
1.8139331,3.3531644,-1.8822867,0.68797266,-5.4628344,-1.7801014,0.5572691
1.7478659,3.3505187,-1.9285547,0.74535054,-5.3930144,-1.7825124,0.63148266
1.7969378,3.3468173,-1.955596,0.79043394,-5.418753,-1.7489278,0.62719685
1.8019056,3.3447442,-1.9217256,0.741746,-5.397091,-1.7561338,0.6164089
1.775745,3.3414135,-1.8740027,0.6684487,-5.462093,-1.8032138,0.6457521
1.7935166,3.3319871,-1.8832079,0.6814805,-5.4062486,-1.7481915,0.5204412
1.8078481,3.3305473,-1.8990332,0.68286663,-5.338303,-1.7920063,0.58042645
1.8293866,3.3238852,-1.9649187,0.7432889,-5.2862864,-1.7813284,0.617165
1.8108507,3.3320892,-1.9694382,0.7572534,-5.3990684,-1.8495345,0.58341366
1.7912117,3.3314018,-2.0012717,0.8018097,-5.3538485,-1.779976,0.53624684
1.8024163,3.3324587,-1.9684119,0.76922387,-5.4020867,-1.8446397,0.5224608
1.8024163,3.3324587,-1.9684119,0.76922387,-5.4020867,-1.8446397,0.5224608
1.8744068,3.334744,-2.0571415,0.85608846,-5.369295,-1.8089418,0.44218805
1.8441911,3.3322031,-2.0705137,0.8669877,-5.389986,-1.8178027,0.3321826
1.8333206,3.3322885,-2.0410984,0.85106194,-5.349815,-1.7816646,0.33897713
1.8027257,3.3382485,-2.009603,0.8234377,-5.3474917,-1.7867992,0.47560814
1.7474891,3.3309078,-1.9779723,0.7804743,-5.348438,-1.8071712,0.5649416
1.720915,3.329443,-1.9129089,0.7285441,-5.350246,-1.7890687,0.4756496
1.737716,3.3342774,-2.0037687,0.83044446,-5.323208,-1.7154694,0.52848643
1.7365282,3.3330686,-1.9536183,0.7775188,-5.397919,-1.7492523,0.40055427
1.7169924,3.3384361,-1.9799961,0.8124117,-5.3698034,-1.7430499,0.3525881
1.7223667,3.3369727,-1.9979638,0.83248603,-5.375147,-1.7479987,0.34801385
1.7119865,3.3392537,-1.9872231,0.8197544,-5.36293,-1.7982372,0.27749187
1.6984886,3.3444116,-2.0450082,0.88333434,-5.317114,-1.7638878,0.24110137
1.7302233,3.3388433,-2.0469186,0.8812426,-5.292505,-1.7649509,0.2402032
1.7652525,3.337107,-2.0413868,0.87459534,-5.3342566,-1.7601581,0.35875693
1.7645426,3.3363798,-2.064855,0.90173674,-5.229239,-1.7228475,0.32536843
1.8221995,3.3443892,-2.078406,0.9041001,-5.2980146,-1.752308,0.2994708
1.7918286,3.342285,-2.0125508,0.8103303,-5.334727,-1.7361016,0.22935523
1.8205914,3.3385286,-2.0007334,0.79666936,-5.485016,-1.8311707,0.29049143
1.8501073,3.3373067,-2.029441,0.8348631,-5.446762,-1.7902176,0.36805335
1.843854,3.3323135,-2.1518018,0.9635251,-5.4066105,-1.7751104,0.5123032
1.879394,3.336492,-2.0788803,0.891181,-5.312147,-1.8378898,0.4555553
1.9389952,3.324509,-2.0188792,0.8303152,-5.3943872,-1.8047489,0.42889413
1.9389952,3.324509,-2.0188792,0.8303152,-5.3943872,-1.8047489,0.42889413
1.9949945,3.3300784,-2.0258682,0.828023,-5.3253555,-1.7472488,0.3519422
2.0116029,3.3239026,-2.0921965,0.894671,-5.2474275,-1.71901,0.36524355
1.9327109,3.3236098,-2.0024738,0.8130655,-5.257225,-1.6764783,0.32024226
1.9453142,3.3284829,-1.9992033,0.8080179,-5.1620364,-1.6406407,0.36942422
1.9727193,3.3279037,-2.019752,0.83560026,-5.3476334,-1.6754245,0.33022946
1.969961,3.3303304,-2.038961,0.85550326,-5.351683,-1.7104721,0.42196262
1.9404141,3.3360655,-2.0740461,0.88814324,-5.3524404,-1.7023969,0.46454003
1.8550934,3.330738,-1.9565842,0.77045435,-5.4440975,-1.7351772,0.40192822
1.8084444,3.3404195,-1.9230887,0.7493434,-5.5171194,-1.7465992,0.42608052
1.8084444,3.3404195,-1.9230887,0.7493434,-5.5171194,-1.7465992,0.42608052
1.7807685,3.3519201,-1.9534097,0.7896624,-5.6250963,-1.7697374,0.37297592
1.8303041,3.3560183,-1.955749,0.7898335,-5.574496,-1.8105267,0.46516848
1.844132,3.3492453,-1.8631043,0.6949597,-5.6002316,-1.8427498,0.5142237
1.8345608,3.364716,-1.8915457,0.71597064,-5.56519,-1.8088994,0.523304
1.7673088,3.3659978,-1.8737062,0.68128353,-5.6325955,-1.7626643,0.43062097
1.8847235,3.3517985,-1.9106153,0.7185333,-5.5438857,-1.699745,0.3995134
1.8551496,3.340924,-1.8816897,0.69791555,-5.4644165,-1.7188977,0.40859804
1.9036962,3.3305686,-1.8492924,0.67364454,-5.425329,-1.7464099,0.35866895
1.8917918,3.329593,-1.8515347,0.6742138,-5.474215,-1.7057397,0.43776444
1.9033366,3.3286552,-1.8020633,0.6259608,-5.4368725,-1.665014,0.42276925
1.8705019,3.3278935,-1.891078,0.69756114,-5.4755616,-1.6504474,0.46418896
1.8095456,3.323088,-1.9725217,0.78699887,-5.449242,-1.6429838,0.44230545
1.8898699,3.3240638,-1.9515738,0.7607834,-5.3794475,-1.6832922,0.47030592
1.9282427,3.329552,-1.9156606,0.7100032,-5.368639,-1.6966907,0.4777726
1.9427097,3.3265004,-1.9685482,0.7532182,-5.3517337,-1.6689948,0.39686245
1.8941013,3.3299441,-1.9609207,0.7580316,-5.373692,-1.6445063,0.37060684
1.8754491,3.3348145,-1.8446292,0.631814,-5.473324,-1.7466493,0.34399378
1.9186536,3.3386178,-1.8445531,0.6278398,-5.357272,-1.6917709,0.3273093
1.9529457,3.327925,-1.787981,0.566652,-5.4258113,-1.7096806,0.2913715
1.9416689,3.3334846,-1.7986822,0.58226055,-5.3977675,-1.7260224,0.37716118
1.9406203,3.3428228,-1.7495145,0.5194985,-5.4469805,-1.6455835,0.52273285
1.9210039,3.3354447,-1.7192997,0.48452735,-5.4242167,-1.675006,0.6574901
1.951122,3.3456366,-1.7163622,0.48151967,-5.395078,-1.650653,0.65887535
1.9182882,3.3456554,-1.6783485,0.43450132,-5.444861,-1.6410644,0.603057
1.9252998,3.3556619,-1.7798647,0.56076247,-5.459829,-1.6629921,0.66305524
1.9467639,3.342977,-1.754422,0.5364495,-5.4450874,-1.6930524,0.668129
1.9853352,3.3405058,-1.784274,0.57849425,-5.3307242,-1.6637226,0.7613479
1.9629067,3.3267212,-1.8270569,0.6254821,-5.3083634,-1.6387492,0.7129217
1.9293026,3.3307614,-1.9003185,0.70366275,-5.30592,-1.5942271,0.64801353
1.9126011,3.3296416,-1.8805238,0.6638725,-5.395626,-1.6027746,0.6626554
1.9968209,3.3333235,-1.8876587,0.66233927,-5.4015203,-1.6266096,0.558579
2.0193737,3.338785,-1.9282199,0.69954836,-5.3501954,-1.6205899,0.6264471
1.9394418,3.339629,-1.9038969,0.67989886,-5.3108706,-1.6667769,0.55446416
1.9405355,3.3479905,-1.9813627,0.76579565,-5.243985,-1.6339089,0.54544383
1.9159306,3.359184,-2.0031242,0.7785606,-5.2442484,-1.6231531,0.61030626
1.9449805,3.3504813,-1.954777,0.7382259,-5.297861,-1.6371369,0.5831647
1.9259177,3.3530424,-1.9484612,0.7532805,-5.3107843,-1.6628221,0.5927572
1.8778716,3.347225,-1.9498231,0.74288964,-5.3865075,-1.7054405,0.51243436
1.872646,3.3447895,-1.942654,0.749185,-5.4042068,-1.6905862,0.49292368
1.9120889,3.3504872,-1.9643142,0.7628387,-5.4798875,-1.6840718,0.5472057
1.9152769,3.3514905,-1.9473572,0.7472973,-5.405811,-1.7645919,0.49935895
1.9148123,3.3589747,-1.9850409,0.7759491,-5.379947,-1.7625157,0.48059216
1.8565929,3.3484144,-1.9397997,0.7349787,-5.3792496,-1.8218633,0.45625916
1.8368176,3.3503175,-1.8615522,0.65640813,-5.3491583,-1.813353,0.3992144
1.7940818,3.343607,-1.9242541,0.7099474,-5.295316,-1.7259203,0.29656008
1.7934359,3.3408113,-1.9262506,0.7024593,-5.331088,-1.7296596,0.29204196
1.7537725,3.3372886,-1.8970765,0.6670233,-5.269649,-1.7228631,0.24109209
1.7364049,3.3382475,-1.8902811,0.6587931,-5.320158,-1.7491646,0.20688644
1.7496895,3.3345923,-1.8428652,0.6054076,-5.350439,-1.7609726,0.16089118
1.7948385,3.3344743,-1.8011218,0.5574218,-5.331201,-1.794131,0.18930718
1.7597032,3.3391166,-1.8787718,0.6371579,-5.269031,-1.7197886,0.36468753
1.8076282,3.3406749,-1.8701252,0.6406088,-5.2436786,-1.6993046,0.23621501
1.8426161,3.343114,-1.8741424,0.6513126,-5.266477,-1.7064264,0.36493856
1.8585465,3.3504136,-1.8466797,0.62440276,-5.2847085,-1.653209,0.44626144
1.9214287,3.340628,-1.9606539,0.7422575,-5.3227415,-1.6283978,0.4624217
1.8868498,3.348184,-1.9060344,0.6863062,-5.307679,-1.636981,0.4290278
1.9165722,3.3367875,-1.8828275,0.6558385,-5.310488,-1.666237,0.39121607
1.8769534,3.3423696,-1.8404273,0.61726785,-5.337106,-1.6915046,0.46352515
1.879899,3.3505192,-1.8501711,0.63299525,-5.2483406,-1.688669,0.44187903
1.8401177,3.3496258,-1.7730902,0.5535352,-5.2971506,-1.7080154,0.4850642
1.8240739,3.357542,-1.7737186,0.5517973,-5.341012,-1.6966325,0.46082217
1.9172307,3.3544948,-1.8271253,0.5959007,-5.4159894,-1.7228656,0.52178234
1.9355716,3.3486612,-1.8227807,0.59427327,-5.4414682,-1.6904911,0.5304897
1.9209689,3.3455563,-1.8591996,0.6306469,-5.4171243,-1.7001683,0.50020635
1.9065384,3.3436043,-1.8615742,0.62486196,-5.333801,-1.7289512,0.45446128
1.9285182,3.3477793,-1.8582026,0.6099261,-5.325843,-1.6838002,0.4475639
1.895414,3.3595107,-1.8663738,0.6194185,-5.233203,-1.6689596,0.44419116
1.865635,3.3579948,-1.8137954,0.55696017,-5.3399515,-1.7144879,0.27994305
1.8568262,3.3547602,-1.8448998,0.57953817,-5.2631483,-1.7450013,0.23590572
1.8243952,3.3563728,-1.8673493,0.6080441,-5.229994,-1.6754799,0.27614042
1.8243952,3.3563728,-1.8673493,0.6080441,-5.229994,-1.6754799,0.27614042
1.7432163,3.3637562,-1.8201741,0.55745715,-5.2513456,-1.7062261,0.34648007
1.7901317,3.3608248,-1.799105,0.5392386,-5.170079,-1.6524807,0.4088829
1.827288,3.356246,-1.8763877,0.630466,-5.1909227,-1.6590639,0.21359804
1.808641,3.358886,-1.9021088,0.66717917,-5.1641316,-1.6563458,0.20165819
1.823979,3.352852,-1.89373,0.65525657,-5.2673087,-1.703135,0.1600159
1.8502183,3.340777,-1.8755001,0.6369516,-5.2031612,-1.6653293,0.16931051
1.827782,3.3423157,-1.8300289,0.58695364,-5.2530775,-1.7170388,0.056517348
1.8878229,3.343829,-1.8452108,0.59771997,-5.2015324,-1.7240403,0.1295807
1.9342812,3.3499355,-1.8665558,0.6256949,-5.1115413,-1.7257385,0.2703949
1.871231,3.3422244,-1.9173552,0.67970175,-5.1688743,-1.7072687,0.2575225
1.9265084,3.3386986,-1.8606783,0.6036067,-5.208624,-1.7904915,0.22977082
1.9701064,3.3343453,-1.8586473,0.5966713,-5.29743,-1.8564986,0.26325995
1.9884433,3.3356874,-1.8933266,0.6441688,-5.336702,-1.7887934,0.32403645
1.9250872,3.3362184,-1.9188653,0.6800888,-5.296116,-1.7736123,0.33530065
2.0153835,3.3366828,-1.9735763,0.7314271,-5.2196717,-1.749409,0.40382817
1.9923496,3.3411157,-1.9486717,0.71746105,-5.25612,-1.7574757,0.38478744
2.012264,3.32758,-1.9244808,0.6904908,-5.2905855,-1.7819023,0.32176408
2.0086846,3.3256602,-1.9676418,0.7327353,-5.264562,-1.7878447,0.41051796
2.0010238,3.3256156,-1.9466921,0.70097655,-5.295244,-1.7862226,0.4059071
1.9901888,3.3303583,-1.9146557,0.670857,-5.3719797,-1.842142,0.3975627
2.073409,3.3350043,-2.0062063,0.76349914,-5.2193575,-1.7826192,0.46101543
2.0058537,3.3354974,-2.0008178,0.76016694,-5.227205,-1.7564874,0.32158107
1.9360414,3.3454597,-1.9263232,0.67820203,-5.1670876,-1.7508332,0.3898514
1.9070268,3.34112,-1.8947766,0.6447216,-5.2264647,-1.7120492,0.4094004
1.8666375,3.3311021,-1.8454403,0.58888024,-5.2196507,-1.7516185,0.389075
1.8505081,3.3297396,-1.859358,0.6118658,-5.204527,-1.7502764,0.33118027
1.863906,3.3377922,-1.86015,0.6106817,-5.2944736,-1.7801838,0.39682573
1.9212806,3.3439505,-1.8911647,0.6585938,-5.1588993,-1.793998,0.3501481
1.8962624,3.3388548,-1.8584474,0.6163186,-5.2332044,-1.826057,0.3946559
1.9422214,3.341638,-1.8849268,0.63890535,-5.225932,-1.8145792,0.47303417
1.9776175,3.3593814,-2.0341709,0.7911171,-5.11973,-1.7615277,0.7365483
1.9659425,3.3536751,-2.0430276,0.8008595,-5.136377,-1.7557982,0.70124
1.9339731,3.3570743,-2.0703962,0.85347843,-5.176407,-1.7774363,0.677374
1.8944781,3.357274,-2.0174575,0.81182706,-5.119435,-1.7869712,0.58295494
1.8186264,3.3606975,-1.9150276,0.69602627,-5.1749954,-1.8445529,0.5111288
1.7779983,3.3505545,-1.8481165,0.60920095,-5.2770085,-1.8555195,0.5599656
1.763,3.356069,-1.8603022,0.63694006,-5.185002,-1.8391478,0.5690333
1.7796683,3.3453732,-1.8669133,0.63921094,-5.2183876,-1.8486881,0.549099
1.8516768,3.3477745,-1.8848137,0.66915023,-5.359263,-1.822426,0.4871853
1.8868511,3.348627,-1.9259834,0.7170846,-5.3554897,-1.8135973,0.48277617
1.8642862,3.3485563,-1.9557861,0.7621442,-5.345828,-1.7918034,0.44247916
1.8560383,3.3615305,-1.9438853,0.7566749,-5.373568,-1.7829086,0.53648704
1.8405594,3.370062,-1.9098092,0.7311023,-5.431354,-1.7623423,0.51082575
1.8507863,3.3657644,-1.8638419,0.6831523,-5.4134183,-1.7864373,0.48884645
1.8208379,3.3701828,-1.8689774,0.6919053,-5.429668,-1.8154374,0.47342145
1.8306439,3.3630052,-1.7679434,0.59116393,-5.496052,-1.8455796,0.3942449
1.8417951,3.35594,-1.731335,0.54877996,-5.5411496,-1.7793063,0.36365625
1.8524292,3.3549097,-1.7263916,0.5496765,-5.501511,-1.8289613,0.42136547
1.8541069,3.3484716,-1.6847675,0.5098359,-5.591952,-1.8660678,0.42495307
1.841727,3.3486936,-1.7080529,0.52747494,-5.553868,-1.8569548,0.37467936
1.8886156,3.3600054,-1.8298029,0.6649815,-5.541103,-1.8156621,0.44551763
1.8095503,3.3589687,-1.7930909,0.6352535,-5.5700927,-1.841508,0.30814874
1.8404505,3.3499765,-1.7677943,0.5990732,-5.565293,-1.8077284,0.31808624
1.7948197,3.3519733,-1.7262936,0.55065006,-5.574294,-1.8507279,0.2701099
1.7201836,3.3586082,-1.7961761,0.62646,-5.474552,-1.7520852,0.33570322
1.7190896,3.3547106,-1.8104764,0.63857114,-5.4935126,-1.757439,0.4747597
1.7096438,3.3484645,-1.8076924,0.6320086,-5.5590463,-1.76439,0.66666895
1.6893963,3.3571866,-1.7330828,0.5432024,-5.523317,-1.8070221,0.68929595
1.6983864,3.3655937,-1.6975398,0.50615954,-5.466526,-1.789855,0.7261888
1.6872587,3.3702722,-1.7990236,0.61356133,-5.3800507,-1.7886891,0.63763744
1.6872587,3.3702722,-1.7990236,0.61356133,-5.3800507,-1.7886891,0.63763744
1.7144185,3.3609874,-1.788415,0.607233,-5.419107,-1.7850376,0.7192075
1.7779266,3.3591022,-1.8495157,0.66172737,-5.3449283,-1.704453,0.7694479
1.8141289,3.3515465,-1.8793769,0.69954324,-5.301646,-1.675001,0.7750793
1.7658015,3.348497,-1.9248934,0.7398397,-5.210113,-1.6533309,0.85949016
1.7822015,3.3533044,-1.8668637,0.68439436,-5.2869735,-1.6122961,0.93920124
1.8256378,3.3432317,-1.8514758,0.65452194,-5.305088,-1.6383203,0.90233344
1.8165036,3.3449993,-1.8629377,0.6690614,-5.2756968,-1.6787037,0.82909715
1.8163813,3.348413,-1.7971702,0.58995026,-5.3007393,-1.6801465,0.7078448
1.8461514,3.3468344,-1.8385866,0.63486606,-5.336072,-1.6533393,0.54133135
1.7875526,3.339949,-1.7929488,0.57888347,-5.456989,-1.7012317,0.49464053
1.7891973,3.351313,-1.7740307,0.5443531,-5.4714994,-1.7351122,0.40130273
1.7975873,3.3571043,-1.7330068,0.500385,-5.35239,-1.7579819,0.48792404
1.8293338,3.3636124,-1.8039614,0.56606054,-5.3488035,-1.7750067,0.5690189
1.8034263,3.3585174,-1.8936582,0.6645412,-5.326095,-1.7411033,0.58512884
1.8324795,3.3415987,-1.837646,0.6002838,-5.369725,-1.7575241,0.6447009
1.9292135,3.3348188,-1.8345017,0.58474344,-5.3215594,-1.786785,0.6212583
1.9228224,3.3249002,-1.7959034,0.55666333,-5.2824864,-1.7322415,0.59249765
1.9504253,3.3300128,-1.7239572,0.4836597,-5.3328705,-1.7960377,0.54996544
1.9438956,3.3493462,-1.733769,0.48840192,-5.343089,-1.7474781,0.5928731
1.9126172,3.3459666,-1.6986214,0.4595629,-5.4045787,-1.7696582,0.48517314
1.9498289,3.3426347,-1.7284561,0.47637147,-5.3166366,-1.7191418,0.48063254
1.8666998,3.3485384,-1.7255113,0.4804134,-5.3473444,-1.7401973,0.41172424
1.8385384,3.346277,-1.7426543,0.50344044,-5.261605,-1.7632436,0.4331157
1.8729368,3.33454,-1.7442806,0.49496028,-5.3196826,-1.7436011,0.49163103
1.8833749,3.3312352,-1.7568346,0.5091576,-5.334255,-1.7435331,0.4399042
1.845489,3.332642,-1.794522,0.547511,-5.232897,-1.7577041,0.40120125
1.8057519,3.3343496,-1.786336,0.53433263,-5.33686,-1.7805691,0.43434912
1.7802888,3.3276129,-1.8243798,0.58687776,-5.291872,-1.7672237,0.5577895
1.7428054,3.3361063,-1.7967483,0.5642888,-5.286419,-1.7286062,0.52073085
1.7476828,3.3393013,-1.765246,0.5271554,-5.3139777,-1.7332864,0.3469959
1.825434,3.3335764,-1.735888,0.4921118,-5.429667,-1.7986323,0.482866
1.8153739,3.332945,-1.7259954,0.49069118,-5.3174996,-1.7588915,0.4447219
